ID,data,bv
4369,-0.068925463,0.86161353
4372,1.609718249,1.101065473
4373,1.802884624,1.448372719
4374,1.430082825,1.709703122
4375,1.896957945,1.609785164
4376,1.466834634,1.324591867
4378,1.040761704,0.836553842
4381,-0.070810201,0.498123397
4382,-0.022808315,0.909951144
4383,2.784793723,2.360384181
4384,-1.435601193,0.246353663
4385,-0.171748327,-0.248092247
4386,0.273503277,0.75414076
4387,1.374125844,1.640167407
4388,1.938808449,1.971812797
4391,1.121361963,1.146736664
4392,1.122996801,0.338789648
4393,0.180593974,0.224707213
4394,-0.618009097,-0.292159106
4396,2.149177941,2.040350302
4397,-0.072486406,0.089850248
4398,1.387339235,1.402105969
4399,0.818534115,1.465050809
4400,-0.059097764,0.478833352
4401,-0.262592381,-0.068491915
4402,-0.860840824,0.418270299
4403,0.913573135,1.055441363
4406,1.119470258,1.744019374
4409,0.891126899,0.808764791
4411,-0.68433725,-0.609966957
4412,0.73061158,0.641748275
4413,0.657490585,-0.26033133
4414,1.267570375,0.822306677
4415,-0.25793963,-0.062007864
4416,1.688463593,2.162648013
4418,0.615096931,0.842973845
4419,1.653188189,1.712941255
4420,1.528361684,0.983963614
4421,1.142671599,1.347733926
4422,1.433266637,1.015496908
4423,1.289838364,0.69713873
4424,0.640859259,0.137090479
4425,0.358152966,0.229219311
4426,3.713057519,2.969009777
4427,1.594569309,0.940061079
4428,0.033556565,0.994759937
4429,-0.576657477,-0.145367189
4430,0.986410347,0.844630049
4431,0.50857462,0.59306959
4433,1.00418803,0.627824483
4435,0.877333307,0.950109737
4436,-0.203311769,0.352556164
4437,-0.388133735,0.107066575
4438,-0.090345236,-0.139145115
4439,0.019862518,0.879628361
4440,1.894581177,1.082826763
4441,1.74522113,0.887841033
4442,0.155663356,0.450931346
4445,0.892884327,1.012929836
4446,-0.663964845,-0.297074107
4447,0.184256791,0.51999494
4448,1.156719063,0.429247837
4449,0.606169067,0.715225732
4450,0.630837637,0.962909606
4451,-0.075808984,0.250087884
4452,0.9213996,0.418160636
4453,1.120450685,1.654234039
4454,0.793108893,0.830169774
4455,0.358303688,1.166599425
4456,0.927927375,0.057804565
4458,-0.100753034,-0.455878535
4459,1.920930187,1.759814567
4460,1.401926096,0.680836611
4461,1.102614473,-0.018215643
4462,1.475097275,1.45122016
4463,1.606233312,1.489923641
4464,1.033033691,1.126949153
4465,0.325604032,0.514371704
4468,0.633884639,0.771269689
4469,1.220535127,1.58973628
4471,1.569380105,1.535014239
4472,1.727752947,0.690882084
4473,0.829115405,0.937125168
4474,0.734458093,0.997601266
4475,1.377240237,1.431039956
4476,0.170482821,0.463559448
4478,1.971973811,1.574018179
4480,0.552775822,0.399309553
4481,-0.568463499,0.075435487
4482,1.355361502,0.501518004
4484,-0.533880167,0.632532689
4485,1.499312122,0.952599636
4486,1.314301898,1.999888083
4487,0.805748121,1.079911899
4488,1.852315571,2.129773803
4489,0.517435468,0.19922794
4490,2.01523792,0.93737627
4491,1.233440713,1.225086565
4492,0.182390227,0.846941726
4493,0.341553704,0.724164802
4494,0.947822857,0.672544453
4495,0.496433444,0.494499249
4496,0.77054179,0.875326837
4497,0.999511852,1.395618622
4498,-0.356817826,-0.995391059
4499,0.736985214,0.665029277
4500,0.437392468,0.800727775
4501,1.337678511,0.853023772
4503,2.198419782,2.176246202
4504,0.087649453,0.906458311
4505,1.360108987,0.951090631
4506,0.695773911,0.309408744
4514,3.516679046,2.616497093
4515,0.849927989,1.035234066
4516,-0.020044197,0.249291684
4517,-0.429099089,-0.263534669
4518,2.592267411,1.296571458
4519,1.404922556,1.387093958
4520,0.607655043,0.598813889
4521,1.412348475,1.151203117
4524,1.579805405,1.313506665
4525,0.274897374,0.985132338
4526,0.700499603,0.855293747
4527,-0.132962776,-0.387409553
4528,-0.998150443,-0.798026152
4529,1.294401055,0.795428178
4531,0.022368107,-0.503033343
4532,1.948339718,2.118406172
4533,1.371060075,1.950811606
4534,1.596618442,1.800591422
4535,-0.277695975,0.25419194
4536,1.182027208,2.164699059
4539,2.401702228,1.407373305
4541,3.605543037,3.287926675
4542,1.876914346,1.649111875
4543,0.700765884,1.431912376
4544,2.637751907,2.074320051
4545,0.634696702,0.85148917
4547,-0.045326018,0.393404226
4548,0.319164758,0.861219293
4549,2.145317531,1.981516837
4550,1.540743214,1.946641147
4551,0.370758109,0.058900156
4552,2.55292804,2.756292749
4553,1.595946386,1.510705275
4554,1.600585419,1.177432257
4555,1.506578567,1.268821544
4556,0.264623937,0.194859273
4557,1.103429835,0.939796263
4558,0.738006643,0.633468069
4559,0.956266637,0.887421417
4560,1.953712969,1.938245214
4561,1.085288158,0.875142364
4562,1.440157117,1.584079876
4564,-0.083293576,0.522681079
4565,2.303448598,1.466116376
4566,1.203126467,0.433259638
4567,-0.152430602,0.349921357
4570,1.667276668,1.526483492
4571,1.075754737,1.377222502
4572,1.434040778,1.673195022
4573,0.870248275,0.467502635
4574,0.239585875,0.549685255
4575,1.242424519,1.084888211
4576,1.280843278,1.405299684
4577,0.555930926,0.355172696
4578,0.821881184,0.84688454
4581,1.443618815,0.666020268
4582,2.009660023,1.431017483
4583,2.208094845,1.77672161
4585,-0.014673511,0.4133911
4589,0.66537057,0.052901562
4590,-0.364170331,0.386252492
4594,1.897027541,1.999973657
4595,0.869080228,0.230760222
4597,0.665524938,0.898371181
4598,1.210474233,0.703844586
4599,2.181557996,1.68596994
4600,1.06648786,1.278608115
4601,0.299482534,0.556215235
4602,0.208546662,1.144540593
4603,0.26195972,0.042604435
4604,3.13728313,2.135380029
4605,0.793740841,0.772295461
4606,0.514922158,1.065077087
4607,0.619366206,0.76756557
4608,2.196132173,1.221291376
4609,-0.372639958,0.674352554
4611,0.106946291,1.034005033
4612,0.192191097,1.086309276
4613,2.466861213,2.061401992
4614,1.460490834,1.549357393
4615,0.180176005,1.372157851
4616,0.910718803,1.292403249
4617,-0.612799662,0.299645289
4618,1.30694507,1.229110905
4619,0.652375874,0.067722753
4621,1.317263189,1.76728952
4622,-1.4114752,-0.021755153
4623,1.366362739,0.720196465
4626,1.51222884,1.637547638
4627,0.396197265,0.172404663
4628,-0.751065801,0.583904132
4629,0.043628043,-0.787520662
4630,2.654139455,2.163247685
4631,0.359305114,0.752183011
4632,0.384645088,0.968737445
4633,1.936885148,0.601168377
4634,1.753456247,1.821549063
4635,2.063409867,1.31572656
4636,2.216657305,1.5966633
4637,2.613774281,2.698023938
4639,0.545310097,0.667274071
4640,3.1235701,1.521323857
4641,0.937026218,1.507038251
4642,2.139653098,1.857267474
4643,0.930964335,1.315406104
4646,0.176053305,1.234118066
4647,0.439481294,-0.137207289
4648,-0.468098208,0.543711606
4650,0.018810221,0.233722806
4651,-0.398832144,-0.321370919
4652,0.9138181,1.427884244
4655,1.175947569,2.096604818
4657,-0.445558224,0.345912322
4658,0.250575177,0.202145665
4659,1.483373664,0.980840486
4660,1.806998791,1.555567794
4661,0.03153417,-0.062513559
4662,1.235155547,0.522170482
4663,-0.991091361,-0.356244973
4664,0.4346237,0.859992158
4666,1.116237336,1.953499379
4668,1.984658294,1.618218468
4669,0.457844464,1.247485214
4670,0.418004135,-0.023474816
4671,1.186556427,0.416370723
4672,-0.444871645,-0.397011682
4673,1.945280921,2.047071878
4674,0.253977856,0.923407487
4675,1.375157926,1.068349919
4676,0.866829492,0.452424952
4677,0.194323289,-0.099368149
4682,0.178102065,0.537719826
4683,-0.819310828,0.189941006
4684,0.404562712,-0.037465144
4686,1.882134481,1.446509607
4687,-1.062772456,0.374622636
4688,1.455988749,1.712435124
4689,1.296453974,0.844778396
4690,1.380154591,0.896840472
4691,0.941203598,1.204296601
4692,1.333761047,0.743597473
4693,0.624173897,0.241006264
4694,0.137169372,0.043510446
4695,0.999199601,0.824318299
4696,-0.853661284,-0.659309783
4697,0.478207277,0.513050703
4698,1.741220244,1.414822082
4699,1.785897062,1.398755067
4701,2.259508945,1.096223222
4702,1.888347637,2.044820778
4703,0.993536282,0.725920142
4704,1.239171418,0.900589211
4705,0.440693684,0.153361274
4707,0.667301078,-0.004706597
4708,1.080244838,1.121013436
4709,0.469934528,0.651656869
4710,0.892210664,1.558756241
4711,0.920820663,0.713222799
4712,2.004458012,1.116079168
4713,-0.482068701,-0.794978467
4714,0.358222502,1.040390828
4715,0.639334635,1.083113611
4716,0.540162941,-0.090676293
4717,-2.329758234,-1.06054804
4718,0.713702804,0.979046944
4719,0.108949508,0.446311084
4720,1.762523323,1.088417905
4722,2.228012907,1.815473633
4723,1.296155261,1.436031343
4724,0.528092885,0.678281873
4725,1.451190987,1.735831911
4726,1.62538392,1.198373654
4727,0.052742742,0.355598597
4728,0.504677069,0.960389909
4729,1.466298102,1.075648317
4730,3.051581483,2.633450229
4731,2.428243024,2.002185483
4732,1.899278385,1.680590939
4733,2.077006689,2.233527313
4734,0.890674993,0.465407709
4735,-0.089451605,0.84535379
4736,0.693200252,1.013836494
4737,-0.173975613,0.147031504
4738,0.721157767,1.153962411
4739,1.346072825,0.855085741
4740,2.006725241,1.100716176
4741,1.128540635,0.833082886
4742,1.217621803,1.388130387
4743,2.841664891,2.351961844
4744,0.516572835,0.887345405
4746,1.765662295,1.404318041
4747,1.204008492,1.23418837
4749,0.571874567,1.689985993
4750,0.158004353,-0.082209271
4753,2.465410594,2.321932462
4754,0.741924469,1.499398809
4755,1.952414819,0.764176176
4756,1.714727923,1.080083589
4757,1.706246139,1.449121065
4758,1.663390731,0.775508092
4759,3.021266919,2.848921442
4760,1.566444864,1.548264407
4763,-0.16171278,-0.266621554
4764,1.064128212,1.429225388
4765,0.362607206,-0.19640103
4766,0.82363865,0.329292106
4767,0.440806881,0.941654673
4768,0.269556695,0.961921184
4769,2.382213464,1.398021005
4770,0.726960119,0.955211735
4771,0.782655063,1.219910535
4772,0.459193677,0.849053572
4773,0.215830795,-0.06187945
4774,0.049403084,0.766405335
4776,0.486240379,0.244706485
4777,1.036435912,1.769958033
4778,1.416583742,1.200894707
4779,-0.01625951,-0.15877474
4780,1.553001644,1.260114804
4781,-0.505788702,1.039901769
4782,0.648707907,0.457469811
4783,-0.303169051,0.788548542
4784,0.464287734,0.37423905
4785,-0.111159013,1.540042556
4786,0.917387614,1.296330037
4787,-0.016658669,0.778419745
4788,1.741759932,0.97211784
4789,0.607489787,-0.124929263
4790,0.625885923,1.110810386
4791,0.427186417,0.864265641
4792,1.121253866,1.063094784
4793,1.542680549,1.742303194
4794,0.185598466,1.237808712
4795,1.080263811,1.453024634
4796,2.251461345,1.501780697
4797,1.441463856,1.515061084
4798,0.126228883,0.988432197
4799,0.3901479,0.81933173
4800,0.536668715,1.03196108
4801,1.208180776,1.171447861
4802,-0.029329727,-0.062393035
4803,0.087156848,0.180289264
4804,1.115847017,1.113786536
4805,2.48763928,1.05585469
4807,1.228735325,1.286753146
4808,0.187585717,-0.087542678
4809,-0.661150224,0.758829436
4810,1.021289971,1.072001232
4812,1.137462954,0.532480871
4814,1.204995716,0.883635627
4815,-0.951068868,-0.159169917
4816,0.059277527,-0.27455377
4817,0.573704836,0.740030875
4818,0.364533746,0.824303578
4819,2.212793012,2.613364723
4820,0.454687065,0.517416947
4821,1.489258917,0.926997976
4822,1.364148203,0.997827353
4823,0.34127584,0.39186688
4824,1.253220911,1.197136415
4825,1.319026572,1.715603161
4826,-0.191587781,0.009545482
4827,1.614309475,0.44880896
4828,2.11549583,1.101992719
4829,0.422238435,-0.388859382
4830,1.703099129,1.602329316
4831,0.738316912,1.004578581
4832,1.282975991,0.887814043
4833,0.345607381,1.045381179
4834,0.744061922,0.837655681
4835,1.126098624,1.604373879
4836,2.843570999,2.605761213
4837,-0.049204857,0.78943151
4838,2.429097435,1.863956017
4839,1.869660938,1.521174331
4840,3.377212196,2.158361086
4842,0.882331005,1.237293902
4843,1.002266562,1.607714426
4844,-0.756884702,-0.321599641
4845,0.67575051,0.661517274
4847,0.836585135,1.273814911
4848,0.30754918,0.390531771
4849,-0.911614718,-0.448488023
4850,0.859859143,0.371059278
4851,1.126541046,0.691346927
4853,2.013002982,2.384383826
4854,0.757492214,2.317597246
4855,1.840937452,1.667914752
4856,2.077728569,1.431910956
4858,2.99585695,1.882379184
4859,-0.588120935,-0.113060406
4860,-0.606232853,-0.351351504
4861,-0.195956809,0.303261628
4862,1.272013937,0.720551253
4863,-0.968782072,-0.618087361
4864,0.481840563,0.231208264
4865,1.065274558,1.050182773
4866,0.11814393,0.69170138
4867,1.502770501,1.681612064
4868,2.014075646,1.816655174
4869,0.114308163,0.093884163
4870,-0.002624524,-0.198218075
4871,0.534423848,0.619989505
4872,-0.447767257,0.662808125
4873,1.932813779,1.221552834
4874,1.572434542,1.083904402
4875,2.059802407,1.246198251
4876,-0.41894046,0.071801182
4877,0.660612191,0.448802166
4878,1.15816899,0.701909955
4879,1.115764526,0.946420943
4880,0.101380024,0.935908206
4881,2.326219481,1.896082888
4882,1.887405501,1.759227504
4883,1.537006926,1.708474441
4884,-1.495244536,-1.385627754
4885,-1.002993426,-1.058746283
4886,1.868787862,1.545410505
4887,1.687625226,1.560051891
4888,1.664426762,2.245793274
4889,2.284041725,1.906169619
4890,0.287879769,0.302673816
4891,0.304205016,1.157811721
4892,1.156421431,1.64025249
4893,1.416555476,0.955636709
4894,-0.141917396,0.602411019
4895,1.863340956,1.783519834
4896,1.159426203,2.104149032
4897,1.298384677,0.927372158
4898,1.06365215,0.543924637
4899,1.340197648,0.921956934
4900,1.205788107,1.333748023
4901,2.774815021,1.382184773
4902,1.394911115,1.119649299
4903,0.075327057,-0.126935927
4904,1.453821139,1.464476109
4905,2.056219314,2.158638962
4906,2.009311723,2.121814247
4907,2.18557222,1.979566654
4908,0.393169346,0.575527276
4909,1.763934633,1.069199071
4910,-0.809407323,-0.246489015
4911,0.17108142,0.800816597
4912,2.225453187,2.15538926
4913,3.138740946,2.485323643
4914,0.368052983,0.564405314
4915,-1.107054666,-0.646308069
4916,-0.752124024,0.265465636
4917,-0.199724151,0.142073759
4918,-0.269797389,0.902468849
4919,-0.201543258,0.787593273
4920,1.606284325,0.889977524
4921,-0.335908508,-0.12070326
4922,1.457285128,1.579693598
4923,0.711552163,0.762793293
4924,1.18322879,0.921849878
4925,1.839318202,1.328862684
4926,0.681066482,0.338232303
4927,-1.015989699,-0.633456296
4930,1.190136648,1.49384368
4932,1.119277129,1.591223673
4933,3.026281942,2.186762406
4934,-0.103723996,0.195296545
4935,2.293619662,1.582329319
4936,2.675791602,2.035487521
4938,1.274131505,0.850886201
4939,-0.329348486,-0.176904432
4941,1.176682765,1.163368901
4942,0.999118602,1.601184085
4943,0.834903793,1.750786769
4944,1.30319026,1.91102527
4945,3.124399178,2.218987845
4946,-0.144000699,0.659636864
4947,1.247549352,1.548837237
4948,1.745374173,2.096714828
4950,2.834478312,1.494636733
4951,0.384853981,0.855979632
4952,0.729191447,0.743314171
4953,1.314262073,1.275920694
4954,-1.002311944,-0.513338734
4955,-0.791130179,-0.952729978
4956,-0.753085669,-0.173230787
4957,0.333233782,-0.473614922
4959,2.589973554,2.842477305
4960,1.140608709,1.499321463
4961,0.670804897,1.237822658
4962,0.73729839,1.048006162
4963,2.312985958,2.033324065
4964,3.281796541,2.778734525
4965,0.816539709,1.258327552
4966,-0.705077318,0.075669178
4967,0.839348882,1.074492973
4968,-0.525135526,0.016364653
4969,0.809897797,1.168258148
4971,2.028152156,1.324361431
4972,1.3475569,1.010962476
4973,1.143502615,-0.010898398
4975,1.597591628,2.25189584
4976,1.298215577,1.691764292
4977,1.640911629,0.818745236
4978,1.55495739,0.820096381
4979,-0.702797457,-0.396770465
4980,-0.173689102,0.452527924
4981,0.159600235,0.576059679
4982,0.500036287,0.832479171
4983,1.052585528,1.769533334
4984,2.696204479,2.236834165
4985,1.458585573,1.484311995
4986,3.160329707,2.87877426
4987,2.201340404,2.496412122
4988,1.28166416,1.12786969
4989,1.690859164,1.833647684
4990,3.30206042,2.355699238
4991,0.687563893,1.417078338
4992,1.604976712,0.873502779
4994,1.246778918,1.043522823
4995,1.947725941,0.805591437
4996,-0.295538016,-0.115933701
4997,0.693096266,0.584862855
4999,-0.083711186,-0.207944163
5000,1.565700271,0.906288313
5001,0.59144994,1.217688503
5002,0.523002265,1.158668079
5003,1.725238039,1.642078064
5004,2.100915048,1.699622717
5005,2.079280541,2.163424694
5006,0.263320933,0.625827021
5007,0.711418631,0.381052483
5008,0.125939274,-0.197917946
5009,1.57036504,1.925683543
5010,1.727018829,1.153888382
5011,0.848889385,0.434662748
5012,1.901646699,1.663148869
5013,0.483058161,0.741497529
5014,1.683718308,2.171381483
5015,-0.501889061,-0.285085528
5020,1.583271884,1.000141136
5021,0.442180961,0.918181063
5022,1.192645517,1.389151811
5023,-0.648617613,-0.059526684
5024,1.063321248,0.957568963
5025,0.405459248,0.506147867
5027,0.171424116,0.669717385
5028,1.524210935,0.927806629
5029,1.446555703,1.28668398
5030,0.372670379,0.05891346
5032,-0.035226524,-0.343313519
5033,-0.115593757,-0.213847036
5034,0.41804356,0.692070512
5035,0.586297681,-0.016114377
5036,-0.621696951,-0.326805232
5037,-0.342043411,0.191820591
5038,0.822913568,0.348524054
5039,3.096878257,2.398600015
5040,0.642551322,0.282199812
5042,0.489125633,1.166759304
5043,0.407100853,0.985611425
5044,1.225700286,0.954241375
5045,0.710648145,1.089844828
5046,0.567388204,0.951936903
5047,0.788333015,0.635178623
5048,-0.291014126,-0.244741661
5049,1.055614123,1.148059923
5050,0.157529038,-0.629654121
5051,-1.120352588,-0.451578289
5052,-0.436465294,0.249272155
5053,1.969338101,0.714387321
5054,2.996539229,2.602599335
5055,-0.814697546,-0.934021895
5056,-0.338560748,0.50454976
5057,-0.333852928,0.345213541
5058,-1.056482419,-0.492370516
5060,3.047062736,1.733355653
5064,-0.320480563,-0.484210185
5065,0.105218145,0.137783391
5066,0.613169118,-0.062997834
5067,0.737939171,-0.173675973
5068,0.031327749,0.070207931
5070,2.314296771,1.087849051
5071,1.160276061,1.45873454
5072,1.199708389,1.808002832
5073,0.610721586,0.681642966
5074,1.905568197,1.473248198
5075,2.237609915,1.325978282
5077,1.390119915,0.76085392
5078,1.388932508,1.545417577
5079,-0.576760879,0.53299759
5080,-0.432931234,-0.249340042
5081,2.59322015,2.406165144
5082,0.00696923,-0.317852796
5083,0.78744982,1.275950298
5084,0.90366309,1.266451614
5085,1.467325528,1.543611197
5088,0.574126223,0.50041884
5089,-1.800708412,-0.474875908
5090,0.868338677,1.085247263
5091,1.522040656,1.270821918
5092,1.653754992,1.49535581
5093,0.466531236,0.260156287
5094,0.695650552,0.412036564
5095,0.619184538,0.742338668
5096,1.5870295,0.749447514
5097,1.672989645,1.599153271
5098,-0.410184117,-0.40508569
5099,0.738434033,0.349728828
5100,1.004773393,-0.0737092
5102,0.261282747,0.766187205
5103,0.635955759,1.271835771
5104,0.809813856,1.299916194
5105,2.791804008,2.2886909
5108,1.048594055,0.886500111
5109,0.701336513,0.972361999
5110,-0.711147505,-0.823250997
5112,1.483884297,1.820682563
5113,2.477448237,1.053726154
5114,1.130462602,1.037865021
5115,1.568414306,1.340101081
5116,2.134608808,2.043497624
5117,1.0340154,-0.06674337
5118,0.477797691,0.975986256
5119,0.918484154,1.077754897
5120,2.710071346,1.627903225
5121,1.61795485,1.578268467
5122,0.737263009,0.526795948
5123,1.270337198,0.947694287
5124,-0.374060792,-0.999958744
5125,2.631615718,2.628934769
5126,2.381291722,1.400517943
5127,0.014748059,0.113585734
5128,1.634788814,1.298746137
5129,0.954568072,0.393645717
5130,-0.113028279,-0.638800484
5131,0.838195188,0.276488025
5132,-1.663763236,-0.505910399
5133,-0.69575269,-0.398369304
5134,0.566657303,-0.690118323
5135,-0.795450023,-0.328163927
5136,1.660595078,1.769117344
5137,0.905692774,0.908305777
5138,1.237494495,1.201785957
5139,1.282306404,1.412471823
5140,0.174775045,0.03397413
5141,-0.448729851,-0.315930529
5142,2.758737114,1.92241429
5143,0.50589984,0.768980408
5144,1.377643918,1.430901617
5145,0.637885835,0.936245119
5146,1.801525655,1.289944288
5147,0.882068251,1.024306208
5148,-0.707698542,-0.608715936
5149,1.64285313,0.795159571
5150,1.284268859,1.368176711
5151,-1.504085236,-0.882125735
5152,-1.480454815,-1.668358664
5153,0.917873276,1.040742883
5154,1.779654046,1.121412534
5155,0.565092361,0.99393494
5156,-0.440512707,-0.210384863
5157,2.197799746,1.487974064
5158,2.033927535,2.416233813
5159,1.710032453,1.464240682
5160,0.941909805,0.845656267
5161,2.163228826,1.935731326
5162,0.378441096,0.300443621
5163,0.204662961,-0.432241034
5164,1.404159407,1.858097635
5165,2.204266927,1.834581704
5166,-1.957938503,-0.898427201
5169,0.865239803,1.334010438
5170,0.718200297,1.139132496
5171,0.936211685,0.496723231
5172,2.096429122,1.842995805
5173,2.41810239,2.50612244
5175,-0.302286946,0.280571645
5176,1.310840165,1.233425672
5177,1.011102266,1.204433355
5179,1.99998353,1.953654185
5181,1.520901021,1.748585306
5182,0.518349853,0.736141202
5183,0.365934774,0.749718922
5184,0.106909841,0.92166702
5185,0.743328191,0.050219906
5186,2.952296281,2.804686532
5187,1.700671689,1.716550942
5188,-0.000414731,0.556373392
5189,0.363718353,0.766368941
5190,0.159337993,0.172786566
5191,-0.486791504,-0.593971362
5192,1.110483066,1.364625895
5193,-0.865139007,-1.445901035
5194,0.701871175,0.545881189
5195,2.830776833,1.627534187
5196,-0.985059049,-0.158630022
5197,-0.251176281,0.477819414
5198,1.171544414,-0.129047896
5199,-0.271875684,-0.054121162
5200,0.959936491,0.971088605
5201,1.715372411,1.505702143
5203,1.993162048,1.122058913
5204,1.538585453,1.140506504
5205,0.101401546,0.300507449
5206,0.494978601,0.238951152
5207,0.294977962,-0.454348271
5208,-1.658104177,-0.766958687
5209,0.527868877,0.554323827
5210,1.892075554,1.739757007
5211,-0.953401459,0.115483619
5212,0.851635379,1.11979027
5213,-0.830969635,-0.661191866
5215,0.986051791,0.476919672
5216,1.87512029,1.882067742
5217,-0.194402195,0.759637056
5219,1.208614564,0.802019915
5220,1.425242065,1.28526507
5221,1.017348041,0.81580295
5222,-1.000631369,-0.792551911
5223,0.459380305,-0.155090487
5224,0.710637944,0.669021164
5225,0.928073294,1.134775896
5226,-0.015195258,0.170717012
5227,0.217664059,0.268826294
5228,0.90607418,0.568843414
5230,-0.756573986,0.395224464
5231,0.835683189,1.414102894
5232,-0.303314072,-0.171163453
5233,0.912364073,-0.031127981
5234,-1.005033243,-0.552768318
5235,2.815736376,2.834698774
5236,0.089193385,0.91459795
5237,1.105888475,0.326103009
5238,1.756315899,1.154920059
5239,0.769288864,0.659362587
5240,1.029701215,0.629316014
5241,1.13510878,1.152290637
5242,-0.56475434,0.171812608
5243,0.83253962,1.201286725
5244,-0.165405865,-0.294230124
5245,-0.359461722,-0.538759137
5246,-0.553959478,0.058853033
5247,2.208665137,1.125692347
5248,0.959790475,0.456489037
5250,-0.451727247,-0.982145419
5251,1.845781054,1.696542914
5252,0.293367709,0.958048928
5253,0.394477385,0.649790767
5255,0.856517348,1.277752926
5256,0.493305885,0.050888574
5257,0.523363399,0.455318912
5258,1.145911745,1.316384412
5259,0.757020539,1.677476414
5260,2.617568597,1.404615471
5261,0.253145972,0.589571831
5262,0.554799146,1.082058466
5263,-0.324321875,-0.064340907
5264,1.664934836,1.479204603
5265,0.601946535,0.174241763
5266,0.283936852,0.065851477
5268,0.585689228,1.1821431
5269,2.460003387,1.912912109
5270,1.186988556,1.622510225
5271,0.75224555,2.386916803
5272,1.692083643,1.519122454
5276,1.528649974,2.043400081
5277,1.230369394,1.206105859
5278,-0.00790719,0.293948909
5279,0.795029926,0.902900465
5280,0.439476528,0.523833371
5281,3.16380189,2.722513535
5282,1.133876616,1.371986537
5283,-0.4719396,0.110098003
5284,-0.902560631,-0.591536111
5286,2.679940553,2.573392423
5287,0.171843682,1.235999361
5288,1.34143465,1.141041993
5289,0.371349743,0.187621635
5290,-0.610755712,-0.836513771
5291,-0.70008733,0.052373175
5292,-1.157464605,-0.407818838
5293,-0.861669082,-0.934166871
5294,0.24358647,0.313840797
5295,1.283123643,1.678566843
5296,1.139855658,0.85258602
5297,0.872733898,0.484824565
5298,-1.307505056,-1.027800635
5299,-1.452235728,-0.875924791
5300,0.170726945,0.453376593
5301,-0.134173972,0.352372064
5302,-0.925208975,0.114803651
5304,-0.977543434,-0.080772022
5305,1.879654128,1.205420679
5306,2.342151474,2.30713028
5307,0.238117735,0.4106173
5308,1.068630424,1.140165464
5309,1.066023684,0.770068153
5311,0.694016814,0.51723612
5312,0.065719901,0.00068598
5313,-0.760437351,0.11962341
5314,0.458838355,-0.067468778
5315,-0.087502803,0.298173747
5316,0.688920409,1.636275976
5317,0.671695651,-0.006155448
5318,0.553549385,0.20751242
5319,0.327006579,0.179685499
5320,-0.254013722,-0.481925719
5321,0.435956813,0.482833442
5322,0.540541542,-0.311221507
5323,1.248240194,0.031216843
5324,0.610671102,0.634512542
5326,0.097552105,0.445484802
5327,0.0622397,0.278765262
5328,0.662570449,1.312018505
5329,1.212511801,0.836366862
5331,2.351035835,1.852786979
5332,0.801046356,0.627575179
5333,0.996841173,0.294345501
5334,0.863222099,0.674256602
5336,1.611250987,1.836856556
5337,0.849008196,1.048065405
5338,0.830956547,-0.046022026
5339,1.130235085,0.909116857
5340,-0.415595414,-0.198879279
5342,0.491654077,0.045844827
5343,1.802480845,1.673415094
5344,1.658896411,1.824891854
5345,0.64844147,1.042344651
5346,-0.079440642,0.270951946
5348,-0.477389675,-1.249905715
5349,0.441668643,-0.549625971
5350,-0.323302853,-0.144047261
5351,1.742451324,1.401288245
5352,-0.196675727,-0.264617072
5353,2.517034933,1.608568736
5354,0.739267993,0.440775731
5355,-0.462848218,0.301683067
5356,0.88873975,0.693698536
5357,1.051525947,1.44301225
5358,0.572328194,1.289729636
5359,-0.439174894,-0.833238177
5360,-0.236909182,0.398753753
5361,1.229541311,1.207035007
5362,2.225343556,1.763733948
5363,0.633029957,1.069313081
5365,1.245610989,0.708809845
5366,2.458922429,1.703672669
5367,2.051226251,1.192295606
5368,1.03905488,-0.122064532
5369,0.764990913,0.941424532
5370,1.646242362,1.609324182
5371,2.342202505,2.015655228
5372,-0.183978211,0.409043854
5373,0.526707425,-0.284364295
5374,0.239216421,-0.09907088
5376,-0.409943672,0.425316194
5377,1.645064903,0.907668352
5378,-0.425659526,-0.547583091
5381,1.423271161,1.929432421
5382,0.364746616,0.119325498
5384,0.005976531,-0.045199017
5385,1.327086387,1.190908531
5386,1.214750017,1.459267353
5387,2.165936577,1.845790221
5388,0.447223835,0.895986212
5389,-1.690140409,-0.930368467
5390,-0.467271687,-0.669447872
5392,-0.577824417,-0.856705164
5393,-0.800125315,-0.57749133
5395,0.463932434,0.138222149
5396,2.177477312,1.781438817
5397,-0.075242065,-0.116608619
5398,1.730049809,1.968989184
5399,-1.359173371,-1.108445541
5400,0.832889047,0.862021875
5401,-1.276563251,-0.822485999
5402,2.775611489,2.3558994
5403,1.375364437,1.143706944
5405,-0.784647538,-0.296913756
5406,1.620959926,0.71475151
5408,0.918472224,1.298800383
5409,-0.475852963,-0.802962805
5410,-0.300991595,0.024137812
5411,-0.874100539,-0.777585779
5412,2.028770857,1.634889053
5413,2.040050762,1.023164272
5414,0.946606749,1.428551447
5417,0.344874981,-0.043477041
5418,2.437238856,1.428096206
5419,1.905435103,2.331180426
5420,0.949844001,1.370375217
5421,1.994622337,1.68901753
5422,1.326017335,0.094668885
5423,0.817381268,0.429919855
5424,-0.819372742,-0.48955188
5425,-0.02465302,-0.215516273
5426,0.058717226,-0.239877
5427,1.841972771,1.50578168
5428,2.624700405,2.468820344
5430,-0.513925977,0.840870694
5431,2.415691405,2.720259516
